name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunset,moonphase,conditions,description,stations,source
"Kandy, Sri Lanka",2024-03-15,87.7,67.9,76.9,88.9,67.9,77.4,65.5,70.2,0,0,0,rain,31.7,14.6,271.3,23.5,9,2024-03-15T06:13:58,2024-03-15T18:18:44,0.16,Partially cloudy,Becoming cloudy in the afternoon.,remote,obs
"Kandy, Sri Lanka",2024-03-16,88.1,69.5,77.4,88.4,69.5,77.7,64.8,67.7,0,0,0,,12.5,15,303.8,26.4,10,2024-03-16T06:13:29,2024-03-16T18:18:39,0.2,Clear,Clear conditions throughout the day.,remote,obs
"Kandy, Sri Lanka",2024-03-17,87.3,66.6,76.3,85.2,66.6,75.9,61.6,65.2,0,0,0,rain,9,14.2,317.3,27.5,10,2024-03-17T06:13:00,2024-03-17T18:18:34,0.25,Clear,Clear conditions throughout the day.,remote,obs
"Kandy, Sri Lanka",2024-03-18,85.4,53,74.5,84,53,74.3,59.7,63.8,0,0,0,,5.5,14.9,310,26.9,10,2024-03-18T06:12:30,2024-03-18T18:18:29,0.26,Clear,Clear conditions throughout the day.,"43473099999,remote",obs
"Kandy, Sri Lanka",2024-03-19,86.4,64.5,74.4,86.1,64.5,74.4,63.1,70.6,0.012,100,12.5,rain,28.9,14.9,280.3,24.2,9,2024-03-19T06:12:00,2024-03-19T18:18:23,0.3,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,"43473099999,remote",obs
"Kandy, Sri Lanka",2024-03-20,93.3,65.7,76.8,100.4,65.7,77.1,64.3,68.7,0,0,0,rain,29.2,14.9,302.5,26,10,2024-03-20T06:11:30,2024-03-20T18:18:17,0.33,Partially cloudy,Partly cloudy throughout the day.,"43441099999,remote",obs
"Kandy, Sri Lanka",2024-03-21,79.4,68.8,73.9,79.4,68.8,73.9,69.9,87.7,0.155,100,54.17,rain,59,9.5,211.8,18.2,8,2024-03-21T06:11:00,2024-03-21T18:18:12,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,remote,obs
"Kandy, Sri Lanka",2024-03-22,78.2,61.8,71.5,78.2,61.8,71.5,69.8,94.6,0.647,100,87.5,rain,84.9,12.7,180.5,15.6,8,2024-03-22T06:10:30,2024-03-22T18:18:06,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,"43473099999,remote",obs
"Kandy, Sri Lanka",2024-03-23,83,68.4,74.5,87.2,68.4,75.4,69.3,84.9,0.116,100,45.83,rain,57.2,14.8,214.2,18.5,8,2024-03-23T06:10:00,2024-03-23T18:18:00,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,remote,obs
"Kandy, Sri Lanka",2024-03-24,82.3,68.1,73.3,86.4,68.1,73.9,69.5,88.7,0.143,100,33.33,rain,59.3,12.7,228.8,19.6,9,2024-03-24T06:09:30,2024-03-24T18:17:54,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,remote,obs
"Kandy, Sri Lanka",2024-03-25,83.9,68.8,75.1,87.3,68.8,76,69.2,83.5,0.016,100,8.33,rain,47.1,13.9,209.6,18.1,7,2024-03-25T06:09:00,2024-03-25T18:17:48,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,remote,obs
"Kandy, Sri Lanka",2024-03-26,87.2,67.9,76.1,88.5,67.9,76.6,67.5,77.1,0.036,100,16.67,rain,43.7,12.3,274.3,23.7,9,2024-03-26T06:08:30,2024-03-26T18:17:42,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,remote,obs
"Kandy, Sri Lanka",2024-03-27,83.4,70.4,75.5,91.9,70.4,76.4,70.8,86.1,0.445,100,4.17,rain,58.3,10.5,231.1,20,8,2024-03-27T06:07:59,2024-03-27T18:17:36,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,"43441099999,remote",obs
"Kandy, Sri Lanka",2024-03-28,84.3,68.3,75.6,88.7,68.3,76.6,69.4,82.8,0.052,100,25,rain,63,14.5,257.3,22.4,10,2024-03-28T06:07:29,2024-03-28T18:17:30,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,remote,obs
"Kandy, Sri Lanka",2024-03-29,85,68.6,75.7,86.3,68.6,76.3,67,76.8,0,0,0,,41.7,15,285,24.6,10,2024-03-29T06:06:59,2024-03-29T18:17:24,0.64,Partially cloudy,Partly cloudy throughout the day.,remote,obs
"Kandy, Sri Lanka",2024-03-30,85.4,64.1,75.2,86.5,64.1,75.6,64.4,71.5,0,0,0,rain,19.3,15,311.7,26.8,10,2024-03-30T06:06:29,2024-03-30T18:17:18,0.67,Clear,Clear conditions throughout the day.,remote,obs
"Kandy, Sri Lanka",2024-03-31,85.2,68.4,76.7,87.4,68.4,77.6,67.5,74.9,0.012,100,12.5,rain,21.5,14.9,287.8,24.9,10,2024-03-31T06:05:59,2024-03-31T18:17:13,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,remote,obs
"Kandy, Sri Lanka",2024-04-01,85.6,69.5,76.8,87.9,69.5,77.6,67.8,75.7,0.024,100,25,rain,36.1,14.5,277,24,10,2024-04-01T06:05:29,2024-04-01T18:17:07,0.74,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,"43441099999,remote",obs
"Kandy, Sri Lanka",2024-04-02,87.2,68.3,76.8,91.8,68.3,77.9,68.4,77.3,0.04,100,25,rain,57.8,14.4,259.6,22.4,10,2024-04-02T06:05:00,2024-04-02T18:17:01,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"43479099999,remote",obs
"Kandy, Sri Lanka",2024-04-03,85.4,70.1,77.3,88.2,70.1,78.6,69.5,78.5,0.032,100,29.17,rain,82.3,14.8,276.3,23.9,10,2024-04-03T06:04:30,2024-04-03T18:16:56,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,remote,obs
"Kandy, Sri Lanka",2024-04-04,85.2,70.4,77.2,88.2,70.4,78.1,69.1,77.5,0.048,100,41.67,rain,32.3,14.8,274.5,23.6,10,2024-04-04T06:04:01,2024-04-04T18:16:50,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,remote,obs
"Kandy, Sri Lanka",2024-04-05,87.7,69.5,78.2,90.7,69.5,79.3,69,75.8,0.004,100,4.17,rain,51.8,15,280.7,24.3,9,2024-04-05T06:03:32,2024-04-05T18:16:45,0.88,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,remote,obs
"Kandy, Sri Lanka",2024-04-06,88.8,71,79.2,90.5,71,79.9,67,68.8,0,0,0,,9.4,15,292.6,25.3,10,2024-04-06T06:03:03,2024-04-06T18:16:40,0.91,Clear,Clear conditions throughout the day.,remote,obs
"Kandy, Sri Lanka",2024-04-07,89.3,69.5,79.2,90.7,69.5,79.7,65.8,66.4,0.004,100,4.17,rain,60.6,14.8,302,26,10,2024-04-07T06:02:34,2024-04-07T18:16:35,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,remote,obs
"Kandy, Sri Lanka",2024-04-08,87,62,77.7,88.1,62,78.2,65.9,69.3,0,0,0,,77.7,14.9,279.3,24,9,2024-04-08T06:02:06,2024-04-08T18:16:31,0,Partially cloudy,Partly cloudy throughout the day.,"43473099999,remote",obs
"Kandy, Sri Lanka",2024-04-09,85.7,66.6,76.3,93.3,66.6,76.8,64,69.2,0,0,0,,58.4,14.8,299.2,25.5,10,2024-04-09T06:01:38,2024-04-09T18:16:26,0.02,Partially cloudy,Partly cloudy throughout the day.,"43486099999,remote",obs
"Kandy, Sri Lanka",2024-04-10,87,65.6,75.9,89.7,65.6,76.7,66.4,74.5,0.012,100,12.5,rain,68.6,15,268.6,22.9,9,2024-04-10T06:01:10,2024-04-10T18:16:22,0.05,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,remote,obs
"Kandy, Sri Lanka",2024-04-11,84.6,68.6,75.2,88.5,68.6,76.2,70.1,85,0.213,100,33.33,rain,96.5,12.2,226.1,19.5,9,2024-04-11T06:00:42,2024-04-11T18:16:18,0.08,"Rain, Overcast",Cloudy skies throughout the day with rain.,"43441099999,remote",obs
"Kandy, Sri Lanka",2024-04-12,78,63.6,72.5,78,63.6,72.5,69.6,91.1,0.138,100,4.17,rain,98.8,14.5,167.2,14.3,8,2024-04-12T06:00:15,2024-04-12T18:16:14,0.12,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,"43473099999,remote",obs
"Kandy, Sri Lanka",2024-04-13,82.8,68.8,74.9,86.6,68.8,75.7,68.6,81.9,0.04,100,25,rain,96.8,14.9,189.6,16.5,8,2024-04-13T05:59:48,2024-04-13T18:16:10,0.15,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,"43441099999,remote",obs
"Kandy, Sri Lanka",2024-04-14,83.6,69,75.4,87.1,69,76.2,69.6,83.4,0.056,100,29.17,rain,97.4,14.1,219.7,19,8,2024-04-14T05:59:22,2024-04-14T18:16:07,0.18,"Rain, Overcast",Cloudy skies throughout the day with rain.,remote,obs
"Kandy, Sri Lanka",2024-04-15,81.2,71,74.8,85.1,71,75.3,70.5,87.2,0.127,100,33.33,rain,91.8,13.2,205.6,17.9,9,2024-04-15T05:58:56,2024-04-15T18:16:04,0.21,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,remote,obs
"Kandy, Sri Lanka",2024-04-16,84.1,68.8,75.6,88.4,68.8,76.6,70.4,85.1,0.431,100,37.5,rain,89.4,12.2,249.4,21.5,9,2024-04-16T05:58:30,2024-04-16T18:16:02,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,remote,obs
"Kandy, Sri Lanka",2024-04-17,84.5,69.5,77.3,89.4,69.5,78.9,71.2,83,0.088,100,45.83,rain,85.9,13.3,281.3,24.2,10,2024-04-17T05:58:05,2024-04-17T18:15:59,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,remote,obs
"Kandy, Sri Lanka",2024-04-18,87.2,69.3,77.7,90.4,69.3,79,69.7,78.5,0,0,0,rain,42.1,14.8,278.8,24.1,10,2024-04-18T05:57:41,2024-04-18T18:15:57,0.31,Partially cloudy,Partly cloudy throughout the day.,remote,obs
"Kandy, Sri Lanka",2024-04-19,87.9,69.9,78.9,99.2,69.9,80.9,70.3,77,0.012,100,4.17,rain,56.1,14.6,277.3,23.9,9,2024-04-19T05:57:16,2024-04-19T18:15:56,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,"43441099999,remote",obs
"Kandy, Sri Lanka",2024-04-20,89.3,71.5,80,91.9,71.5,81.3,70.2,74.4,0.008,100,8.33,rain,47.3,14.7,273.8,23.7,10,2024-04-20T05:56:53,2024-04-20T18:15:54,0.38,"Rain, Partially cloudy",Clearing in the afternoon with late afternoon rain.,remote,obs
"Kandy, Sri Lanka",2024-04-21,90.8,72.2,80.6,91.9,72.2,81.6,68.3,68.9,0,0,0,rain,70.1,14.8,284.3,24.7,10,2024-04-21T05:56:29,2024-04-21T18:15:54,0.41,Partially cloudy,Partly cloudy throughout the day.,remote,obs
"Kandy, Sri Lanka",2024-04-22,90.8,71.5,80.3,90.4,71.5,80.5,64.8,61.9,0,0,0,rain,59.5,14.8,289.4,25.1,10,2024-04-22T05:56:07,2024-04-22T18:15:53,0.44,Partially cloudy,Partly cloudy throughout the day.,remote,obs
"Kandy, Sri Lanka",2024-04-23,89.7,70.1,79.3,89.7,70.1,79.6,64.1,62.5,0,0,0,,77.6,15,285.8,24.7,10,2024-04-23T05:55:44,2024-04-23T18:15:53,0.48,Partially cloudy,Partly cloudy throughout the day.,remote,obs
"Kandy, Sri Lanka",2024-04-24,89.7,70.1,78.7,91.3,70.1,79.3,65.4,65.8,0,0,0,,40.6,15,278.3,24.1,10,2024-04-24T05:55:23,2024-04-24T18:15:53,0.5,Partially cloudy,Becoming cloudy in the afternoon.,remote,obs
"Kandy, Sri Lanka",2024-04-25,88.2,69.5,78.5,88.5,69.5,78.9,64.6,64.7,0,0,0,,81.3,15,293.2,25.3,10,2024-04-25T05:55:02,2024-04-25T18:15:54,0.55,Partially cloudy,Partly cloudy throughout the day.,remote,obs
"Kandy, Sri Lanka",2024-04-26,88.1,70.8,79.2,88.7,70.8,79.7,65.4,64.8,0,0,0,,95.8,15,266.3,23.1,9,2024-04-26T05:54:41,2024-04-26T18:15:54,0.58,Overcast,Cloudy skies throughout the day.,remote,obs
"Kandy, Sri Lanka",2024-04-27,87.5,72.2,78.7,90.8,72.2,79.8,69.4,74.6,0.079,100,25,rain,69.4,14.4,250.4,21.6,8,2024-04-27T05:54:21,2024-04-27T18:15:56,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,remote,obs
"Kandy, Sri Lanka",2024-04-28,89.3,70.2,79.2,92.4,70.2,80.7,69.3,74.1,0.024,100,25,rain,64.8,14.9,269.3,23.2,9,2024-04-28T05:54:02,2024-04-28T18:15:58,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,remote,obs
"Kandy, Sri Lanka",2024-04-29,88.2,71.9,77.7,92.9,71.9,79,71.5,82.8,0.291,100,33.33,rain,84.1,12.8,228,19.6,9,2024-04-29T05:53:43,2024-04-29T18:16:00,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"43441099999,remote",obs
"Kandy, Sri Lanka",2024-04-30,87.9,65.6,78.2,93.6,65.6,80.3,71.3,82.4,0.08,100,37.5,rain,83.2,13.8,276.1,23.9,10,2024-04-30T05:53:25,2024-04-30T18:16:03,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"43476099999,43486099999,43441099999,remote",obs
"Kandy, Sri Lanka",2024-05-01,87.7,70.8,79.4,92.6,70.8,81.3,70.7,76.8,0.036,100,25,rain,62.3,14.5,281.9,24.4,10,2024-05-01T05:53:07,2024-05-01T18:16:06,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,remote,obs
"Kandy, Sri Lanka",2024-05-02,91.1,71.9,80.9,92.7,71.9,82.1,69,70.5,0,0,0,rain,86.4,15,294.9,25.7,10,2024-05-02T05:52:51,2024-05-02T18:16:09,0.79,Partially cloudy,Partly cloudy throughout the day.,remote,obs
"Kandy, Sri Lanka",2024-05-03,92.2,72.4,81.5,95.2,72.4,83.6,69.4,69.7,0,0,0,rain,81.4,14.4,286,24.8,9,2024-05-03T05:52:34,2024-05-03T18:16:13,0.83,Partially cloudy,Partly cloudy throughout the day.,"43441099999,remote",obs
"Kandy, Sri Lanka",2024-05-04,91.5,72.9,81.5,93,72.9,83.1,70,71.1,0,0,0,rain,79.8,14.9,265.4,23,9,2024-05-04T05:52:19,2024-05-04T18:16:17,0.86,Partially cloudy,Partly cloudy throughout the day.,remote,obs
"Kandy, Sri Lanka",2024-05-05,91.3,73.1,81.4,92.8,73.1,82.8,69.7,70.7,0,0,0,rain,51.5,14.5,267.9,23.1,10,2024-05-05T05:52:04,2024-05-05T18:16:22,0.9,Partially cloudy,Partly cloudy throughout the day.,remote,obs
"Kandy, Sri Lanka",2024-05-06,92.7,73.1,81,93.8,73.1,82,68.4,69.3,0,0,0,rain,29.2,12.8,274.3,23.6,9,2024-05-06T05:51:50,2024-05-06T18:16:27,0.93,Partially cloudy,Partly cloudy throughout the day.,remote,obs
"Kandy, Sri Lanka",2024-05-07,92.6,72.1,80.6,92.5,72.1,81.5,67.8,68.3,0.028,100,20.83,rain,38.9,14.9,272.8,23.7,9,2024-05-07T05:51:36,2024-05-07T18:16:33,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,remote,obs
"Kandy, Sri Lanka",2024-05-08,90.2,71,78,91.4,71,78.7,68.6,75.8,0.118,100,20.83,rain,70.8,11.4,245.9,21.4,8,2024-05-08T05:51:24,2024-05-08T18:16:39,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,remote,obs
"Kandy, Sri Lanka",2024-05-09,87,55.7,75.5,90.8,55.7,76.3,68.5,80.4,0.933,100,54.17,rain,88.1,10.6,220.7,19.1,9,2024-05-09T05:51:12,2024-05-09T18:16:46,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"43473099999,remote",obs
"Kandy, Sri Lanka",2024-05-10,84.5,72.1,75.4,91.7,72.1,76.5,71.6,88.6,0.414,100,50,rain,98.6,9.1,176.6,15.4,8,2024-05-10T05:51:00,2024-05-10T18:16:53,0.07,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,remote,obs
"Kandy, Sri Lanka",2024-05-11,83.6,70.6,76.1,87.5,70.6,76.9,70.5,84,0.132,100,54.17,rain,74.9,12.8,249.6,21.6,9,2024-05-11T05:50:50,2024-05-11T18:17:00,0.1,"Rain, Partially cloudy",Becoming cloudy in the afternoon with a chance of rain throughout the day.,remote,obs
"Kandy, Sri Lanka",2024-05-12,83.2,71,74.3,88.6,71,74.9,71,89.9,0.591,100,66.67,rain,81.4,12.9,193.2,16.8,7,2024-05-12T05:50:40,2024-05-12T18:17:08,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,remote,obs
"Kandy, Sri Lanka",2024-05-13,83.7,69.9,74.8,89,69.9,75.6,70.8,88.3,1.3,100,75,rain,93.1,10.7,224.8,19.3,8,2024-05-13T05:50:30,2024-05-13T18:17:16,0.17,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,"43441099999,remote",obs
"Kandy, Sri Lanka",2024-05-14,83,69.7,74.6,90.8,69.7,75.8,71.2,89.8,3.58,100,66.67,rain,90.9,8.3,203.1,17.4,8,2024-05-14T05:50:22,2024-05-14T18:17:25,0.2,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,remote,obs
"Kandy, Sri Lanka",2024-05-15,81.9,61.8,74.7,86.9,61.8,75.6,70.8,88.4,1.178,100,75,rain,99.2,13.1,178.2,15.3,7,2024-05-15T05:50:14,2024-05-15T18:17:34,0.25,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,"43473099999,remote",obs
"Kandy, Sri Lanka",2024-05-16,80.1,71.1,73.7,84.7,71.1,73.9,71.3,92.5,0.667,100,87.5,rain,99,10.2,109.7,9.2,4,2024-05-16T05:50:07,2024-05-16T18:17:43,0.26,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,remote,obs
"Kandy, Sri Lanka",2024-05-17,80,70.4,73.8,80,70.4,73.8,71.4,92.7,0.792,100,91.67,rain,99.9,12.6,137.1,11.9,7,2024-05-17T05:50:01,2024-05-17T18:17:53,0.3,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,remote,obs
"Kandy, Sri Lanka",2024-05-18,81.8,71.5,74.8,91.2,71.5,75.8,72,91.4,0.493,100,4.17,rain,97.8,9,151.8,13.2,6,2024-05-18T05:49:55,2024-05-18T18:18:03,0.33,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,"43476099999,43441099999,remote",obs
"Kandy, Sri Lanka",2024-05-19,77.1,70.8,73.8,77.1,70.8,73.8,71.1,91.3,0.647,100,100,rain,100,10.4,120.5,10.6,5,2024-05-19T05:49:50,2024-05-19T18:18:14,0.36,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,remote,obs
"Kandy, Sri Lanka",2024-05-20,74,67.4,71.5,74,67.4,71.5,68.7,90.7,0.098,100,4.17,rain,100,11.6,64.8,5.6,3,2024-05-20T05:49:46,2024-05-20T18:18:25,0.39,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,"43476099999,43473099999,remote",obs
"Kandy, Sri Lanka",2024-05-21,77.3,69.9,73.2,77.3,69.9,73.2,69.9,89.3,0.199,100,62.5,rain,99.5,14.7,156,13.2,7,2024-05-21T05:49:43,2024-05-21T18:18:36,0.43,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,remote,obs
"Kandy, Sri Lanka",2024-05-22,79.2,68.1,74.4,79.2,68.1,74.4,70.2,86.9,0.267,100,75,rain,96.4,13.5,206.4,17.9,7,2024-05-22T05:49:40,2024-05-22T18:18:48,0.46,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,"43476099999,remote",obs
"Kandy, Sri Lanka",2024-05-23,79.4,72.1,74.9,79.4,72.1,74.9,70.1,85.2,0.635,100,100,rain,100,11.1,162.6,13.9,6,2024-05-23T05:49:38,2024-05-23T18:19:00,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,remote,obs
"Kandy, Sri Lanka",2024-05-24,77.3,72.8,74.5,77.3,72.8,74.5,70.1,86.1,0.443,100,91.67,rain,100,13.4,168.7,14.7,5,2024-05-24T05:49:37,2024-05-24T18:19:12,0.52,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,remote,obs
"Kandy, Sri Lanka",2024-05-25,78.5,72.4,74.4,78.5,72.4,74.4,70.5,88,0.631,100,100,rain,100,10.5,177,15.4,6,2024-05-25T05:49:36,2024-05-25T18:19:25,0.56,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,remote,obs
"Kandy, Sri Lanka",2024-05-26,80.3,72.2,74.8,84.5,72.2,75.2,70.7,87.1,0.333,100,100,rain,100,14.4,200.1,17.5,8,2024-05-26T05:49:36,2024-05-26T18:19:37,0.6,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,remote,obs
"Kandy, Sri Lanka",2024-05-27,81.8,61.1,71.2,93,61.1,72.4,69.1,94.2,0.897,100,8.33,rain,99.2,14.5,191.8,16.6,9,2024-05-27T05:49:37,2024-05-27T18:19:51,0.63,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2024-05-28,83.6,60.2,69.5,92.5,60.2,69.8,67.9,95.2,0.039,100,4.17,rain,96,13.4,118.1,10.2,5,2024-05-28T05:49:39,2024-05-28T18:20:04,0.67,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2024-05-29,79.8,60.2,70.3,79.8,60.2,70.3,69.1,96.4,0.207,100,4.17,rain,91.1,14.3,213.8,18.5,8,2024-05-29T05:49:41,2024-05-29T18:20:17,0.7,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2024-05-30,86.3,61.8,72.2,100.7,61.8,73.6,70.5,95.4,1.413,100,8.33,rain,92,14.1,245,21.2,9,2024-05-30T05:49:44,2024-05-30T18:20:31,0.75,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2024-05-31,87.7,61.4,74.3,100,61.4,75.8,71.4,91.5,0.004,100,4.17,rain,88.4,8.8,253.2,21.7,9,2024-05-31T05:49:47,2024-05-31T18:20:45,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2024-06-01,82.5,61.1,74.6,91.7,61.1,75.6,71.8,91.4,0.001,100,4.17,rain,99,10.9,195.3,16.9,7,2024-06-01T05:49:51,2024-06-01T18:20:59,0.81,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,"43479099999,43486099999,43476099999,43441099999,43444099999,43473099999,remote",obs
"Kandy, Sri Lanka",2024-06-02,84,59.1,70.8,92.3,59.1,71.1,68.9,94.3,0.285,100,8.33,rain,93,9.9,154.4,13.2,6,2024-06-02T05:49:56,2024-06-02T18:21:14,0.85,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2024-06-03,82.5,60,72.7,88.7,60,73.6,69.7,91.1,0.609,100,4.17,rain,90,14.3,217.6,18.7,8,2024-06-03T05:50:01,2024-06-03T18:21:28,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,"43479099999,43476099999,43486099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2024-06-04,84.2,66.3,73,91.4,66.3,73.6,70.8,93.1,0.007,100,4.17,rain,76.3,13.4,231.8,20.1,8,2024-06-04T05:50:07,2024-06-04T18:21:43,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,"43479099999,43476099999,43486099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2024-06-05,86.3,58.4,73.9,97.7,58.4,75.3,70.8,91.1,0.052,100,4.17,rain,72.9,13.6,208.4,18.1,7,2024-06-05T05:50:13,2024-06-05T18:21:57,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2024-06-06,85.9,60.3,72.1,92.8,60.3,73,68.6,90,0.02,100,4.17,rain,85.8,13.2,230.1,19.7,8,2024-06-06T05:50:20,2024-06-06T18:22:12,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2024-06-07,85,62.7,72.9,94.2,62.7,74.1,70,91.1,0.012,100,4.17,rain,85.1,10.3,209.2,18.2,7,2024-06-07T05:50:28,2024-06-07T18:22:27,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2024-06-08,84.3,61.8,71.4,89.3,61.8,72.3,68.6,91.6,0.008,100,4.17,rain,93.6,11.4,207.5,18,7,2024-06-08T05:50:36,2024-06-08T18:22:42,0.06,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2024-06-09,80.9,63.3,71.7,87.9,63.3,72.1,69.3,92.5,0.191,100,4.17,rain,80.8,14.6,236.6,20.5,8,2024-06-09T05:50:44,2024-06-09T18:22:57,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
